HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
-0.015996,0.019316,0.987322,-0.102206,1.021379,-0.011776,0.988709,0.03544,-0.112174,0.046987,-0.030705,-0.026682,-0.062148,0.003107,1.035774,0.507295,-0.068258,0.526581,0.928092,0.989163,-0.111651,1.055808,-0.044721,1.028572,-0.020098,1.49984,0.03187,0.943169,1.052678,0.540636,1.514796,0.489383,2.016587,0.064,1.01655,0.979589,1.015718
0.060492,0.986166,1.020922,-0.034185,0.983669,0.056056,1.022028,-0.055265,0.949817,0.92381,0.037114,2.006364,0.04279,-0.029921,2.057568,0.005583,-0.037106,1.009485,0.925628,1.916302,2.012955,0.94799,-0.028954,1.039598,-0.004368,0.583909,-0.015729,0.959624,0.964944,0.555389,1.001216,0.061639,-0.064745,-0.001566,0.977471,1.058708,0.031204
0.000983,1.068545,1.006389,-0.043861,1.023426,0.023607,1.074824,0.926039,0.001077,0.973678,-0.064003,1.975513,-0.010696,-0.026972,0.950193,0.024256,0.025083,-0.0229,1.06968,1.022657,1.982224,0.985136,-0.038396,1.06258,-0.033879,-0.036515,0.006818,0.973086,0.042039,1.46067,0.966097,0.466934,0.033305,0.01701,0.99323,0.985409,0.981708
-0.03529,0.966189,1.007264,-0.035473,1.034664,0.035792,1.019715,-0.008537,2.067525,1.982324,-0.004547,2.022997,0.020849,0.019688,0.00842,0.455362,0.02026,1.539428,0.991516,1.023606,-0.019996,1.027772,-0.025119,0.066283,-0.06415,1.425416,-0.018835,0.985322,-0.060428,-0.009326,-0.018197,1.524741,2.000509,0.996644,1.944769,-0.056645,-0.053913
-0.044734,0.986707,0.010335,-0.064936,1.005905,-0.004304,1.0853,0.018873,2.083431,0.02269,0.000936,0.968519,0.002554,0.016723,1.057412,0.54561,0.009204,0.531999,1.027551,2.007104,1.955019,0.950382,0.015856,0.023986,-0.004582,1.50071,0.017666,1.002011,0.503316,0.924889,1.506247,-0.040849,-0.015927,-0.026728,0.934929,0.966195,1.069396
0.004648,1.017659,-0.003186,0.051108,0.999893,0.077569,1.026668,-0.031487,1.037225,-0.003663,0.904058,-0.03035,0.059895,0.028214,-0.078241,-0.014296,0.027989,1.456013,1.114065,1.03729,1.954502,0.865999,-0.00434,0.047961,0.040884,0.391442,1.010421,0.99123,0.481231,1.02603,1.468859,0.986439,0.938355,0.019095,0.964184,0.998255,2.021599
-0.046504,1.1085,1.100246,-0.053812,0.962036,0.080505,0.987572,-0.006027,-0.017387,0.955899,0.009049,-0.020805,-0.007602,-0.007301,1.02528,1.492492,-0.034398,1.542546,0.89962,0.978106,1.962404,1.033351,0.010577,-0.020224,-0.022596,1.084744,-0.076966,1.044441,1.424666,0.482499,1.047097,0.603774,1.939516,-0.064245,2.008105,1.020233,0.99383
-0.048064,1.066047,1.0021,0.016567,0.976968,-0.07528,0.995345,-0.054623,1.031585,1.954646,0.072594,-0.123338,0.053689,-0.034772,1.897391,1.49599,0.048429,0.035243,0.907852,0.05218,0.935293,1.941321,-0.079091,0.929509,-0.032394,1.513929,-0.026159,1.078921,1.438929,-0.04142,0.511797,1.470255,1.023057,0.024926,0.98969,1.023248,0.958766
0.120864,1.077578,2.053587,0.996943,2.051884,-0.025102,-0.02753,-0.113856,0.975385,1.078011,-0.019918,1.002795,0.019324,-0.032935,-0.004919,0.641425,-0.04417,1.468968,0.984234,-0.033354,0.06698,1.00888,-0.082098,0.95481,-0.036078,1.505004,-0.014214,0.989941,1.054997,1.543491,1.603054,1.083058,1.953172,0.10961,0.91023,1.026675,1.973042
0.087676,1.003731,1.021079,-0.046999,1.043511,-0.069449,1.143434,0.023104,0.973637,-0.079429,-0.014457,0.978004,0.084115,0.07008,1.068346,1.008758,-0.01598,0.594839,0.979598,0.999516,0.980035,1.056519,0.097772,0.045956,2.01123,1.47166,0.934992,1.064391,0.499026,0.041144,-0.082042,-0.014658,0.098207,0.045588,1.015209,0.920354,0.020082
-0.002924,1.004191,0.99135,-0.091011,0.922266,-0.005535,1.89052,-0.070506,2.061502,0.032206,0.016152,2.007917,0.044737,0.033902,0.941299,1.521462,-0.03224,1.002973,1.026676,1.993348,0.928232,1.006176,-0.033567,-0.02769,-0.093353,0.005157,0.105178,0.87319,1.017403,0.507506,-0.052413,0.488271,1.905479,1.05328,2.040877,1.998031,-0.065088
-0.09262,1.050457,1.037543,0.064765,1.045253,-0.029508,0.999305,-0.03332,-0.074775,0.978699,0.953706,-0.091413,0.004188,0.040897,2.000084,0.485645,0.022533,-0.019868,1.089469,0.974296,-0.003582,0.99422,-0.027174,0.89569,-0.003089,1.429678,-0.035493,0.934635,-0.045683,1.51379,0.025807,0.01109,-0.004543,-0.110944,0.986341,1.032453,1.870896
-0.068993,1.014259,1.04706,-0.004754,0.946749,-0.002075,1.038783,0.004178,1.011876,1.995937,-0.047735,0.114669,0.000833,0.050285,0.111201,1.504979,0.06606,1.048344,1.057062,0.007021,1.042442,0.902811,0.084411,-0.035868,0.038435,0.587876,0.012987,0.009999,-0.01129,1.461237,1.019324,1.078605,0.027228,0.005801,0.960692,1.113699,0.940614
0.022311,1.964006,1.959822,1.0262,1.989122,0.019374,-0.014924,-0.024553,0.001829,1.015961,0.060805,-0.005727,0.025913,0.084533,0.935394,1.46547,1.033505,1.47928,0.987103,0.042671,2.014515,-0.000423,-0.026529,0.066888,0.032863,0.061082,-0.100908,0.990418,0.078238,0.010011,0.574397,0.98484,-0.017404,1.153247,2.00428,2.000273,1.053231
-0.002645,0.065506,-0.003393,-0.067071,0.006912,0.020367,1.12459,-0.035133,2.015932,1.041141,-0.025893,0.957035,0.128187,0.068699,0.098242,0.029411,-0.059166,1.02945,0.946723,2.021907,0.926117,0.947382,0.023774,0.046586,-0.118051,0.41621,-0.046569,0.882432,0.499987,0.404391,1.410539,1.018044,1.043732,0.063838,1.064034,0.959521,-0.069368
-0.034649,1.078893,0.993874,-0.011488,0.979064,-0.051198,0.995799,0.018397,0.940758,2.016315,0.013465,1.999587,-0.000718,-0.042795,0.982474,0.504564,-0.003362,1.548048,1.007051,1.074997,1.987138,0.962637,0.032946,0.92928,0.002747,1.50362,-0.01233,0.972286,1.057691,-0.008918,1.489904,1.48725,2.081584,-0.028064,1.049505,0.938226,0.920481
0.010736,1.005837,1.910866,-0.048281,0.920658,-0.012076,1.012372,-0.024707,0.915638,-0.00881,-0.046474,1.004035,0.031019,0.02275,0.029513,0.068706,0.077858,1.590919,1.057781,-0.011257,2.048704,1.075998,-0.020044,-0.123521,-0.016085,1.05509,0.096009,0.929552,0.938674,1.534953,0.01922,0.01643,0.061226,-0.040966,0.940454,1.038384,1.930177
1.0531,1.028597,1.006392,-0.05059,0.99194,-0.026656,0.942992,-0.003951,1.077538,2.011357,-0.015719,-0.071863,-0.03475,-0.022616,0.980183,0.074715,0.043926,0.023971,1.00735,2.071572,1.997646,0.984406,0.021171,0.030697,-0.022853,0.508643,0.006828,0.028342,0.49157,0.609332,0.043883,0.871359,0.961898,0.015928,1.037266,0.956871,0.995591
0.038578,0.976513,-0.005745,0.003381,0.952848,-0.048842,0.946265,0.042271,-0.073599,0.046437,-0.012774,2.093626,0.053816,0.037502,0.046658,0.607012,-0.038082,-0.021262,0.982816,0.977784,0.988657,1.044174,0.025916,1.058571,-0.012366,1.561913,0.038415,1.045744,1.007867,0.561806,0.465923,0.50301,2.017572,0.029241,1.036961,0.969354,2.032608
-0.03761,1.971329,1.974141,-0.018166,2.017228,-0.141343,1.000159,-0.04429,-0.003372,2.002025,-0.072618,2.041334,-0.007467,0.026427,-0.0768,1.439446,0.03737,0.4471,1.025108,-0.064677,1.922633,1.04603,-0.099862,0.035426,2.012369,-0.008073,-0.002873,1.989836,1.568016,0.549237,-0.020451,-0.067588,0.027,0.000735,1.017922,1.071854,0.000119
0.078636,1.012514,1.075282,-0.007082,0.9619,0.013898,1.051136,0.028753,-0.041473,0.012587,-0.048111,-0.02899,-0.099277,0.012474,1.983703,-0.102624,0.079142,1.522039,1.037424,1.094056,-0.061342,1.062685,0.110199,0.060575,-0.037249,1.547625,0.059914,0.962046,0.490903,-0.072074,0.964889,-0.004873,0.984844,0.040053,0.971978,1.052209,1.018505
0.036766,1.093305,1.123093,0.003152,0.992441,0.009977,0.931958,0.017594,0.12072,0.047586,0.024205,1.954488,0.022356,-0.042583,0.983529,-0.042625,0.983041,0.440698,0.99785,1.982086,1.921791,1.088461,-0.020463,-0.020559,-0.006744,1.470166,0.006519,1.047793,-0.01007,1.571798,1.471279,0.965521,0.98761,-0.042062,1.077584,0.983123,0.947586
-0.116326,2.086464,1.029801,-0.005005,1.060996,-0.103415,1.066536,-0.028545,2.067456,1.018058,-0.063516,2.062132,0.957829,-0.008898,2.078032,1.455991,0.937646,0.97586,0.981254,1.93401,-0.009719,1.018515,0.058417,-0.038536,-0.053119,0.976686,-0.001312,0.988029,0.452838,0.494255,0.467797,1.541411,1.014665,0.961806,2.013462,0.02503,1.982745
-0.009386,1.038719,1.040369,0.050023,1.011701,-0.018349,0.967513,-0.002968,0.989192,0.017692,0.027332,0.042047,0.129268,-0.016889,1.06623,1.028954,0.022283,1.54892,0.921546,0.938633,1.04056,1.034619,-0.023223,-0.059417,-0.027313,1.013263,0.034927,1.03679,0.041888,0.521047,1.075323,0.523428,0.997252,1.017313,2.006997,0.999095,-0.01887
-0.038917,1.084114,-0.062069,-0.064269,1.03654,-0.018269,0.983497,1.049436,1.971711,1.019235,0.97084,0.992363,0.00729,-0.012184,2.002668,0.512871,-0.025601,1.435633,-0.101848,1.954834,1.02345,0.975951,0.078845,-0.041465,0.023278,0.967129,-0.021905,1.076921,0.006639,1.507445,0.474747,-0.019844,0.984727,0.001664,1.04416,1.009762,0.976471
-0.112315,1.020644,1.956186,-0.05742,1.001096,-0.069632,1.045347,-0.098628,0.046851,1.020371,0.031182,0.037093,-0.025688,-0.024398,1.026017,0.969516,-0.028188,0.399632,1.071499,1.936511,1.997478,1.008745,-0.024854,0.966427,0.011747,1.535409,0.039003,0.966951,0.570789,0.433738,1.044015,1.557119,2.039512,0.043605,0.962471,1.097949,1.015533
0.018827,1.00889,1.025532,0.902289,2.013254,0.042805,-0.050799,0.010873,1.023213,2.126166,0.095908,1.962326,0.023655,0.00112,1.950424,1.100843,-0.040641,-0.08807,0.993378,-0.001666,0.972714,0.954258,-0.025852,-0.028912,-0.093873,1.487688,-0.001307,0.962592,-0.001998,1.040246,1.443981,0.49063,1.007685,-0.064062,0.900841,2.013435,2.041456
-0.036382,1.000471,0.99979,-0.06297,0.89802,-0.023715,1.004961,0.055945,1.977344,1.02677,-0.063628,0.956723,-0.042297,-0.049309,1.040766,1.484816,0.09329,0.94512,1.004121,0.109539,2.010641,1.028564,-0.00697,0.069899,0.002159,1.152468,0.026485,0.964199,1.065015,1.507848,0.959158,1.493218,-0.011668,0.033074,0.989997,0.998894,0.982392
0.035137,0.998982,0.926168,0.060886,1.121434,0.087684,1.002635,-0.060183,1.0582,-0.14362,0.951436,2.089389,-0.018122,0.019916,1.926149,-0.04825,0.047148,-0.097189,1.072247,0.972923,1.034146,1.051243,0.068189,0.021159,1.007288,-0.033254,-0.005793,1.139323,0.051136,1.587365,1.480135,1.555048,-0.058453,1.077238,2.005836,0.039252,1.980221
-0.018236,1.047976,1.976601,0.038563,1.932667,-0.067337,1.015847,0.031548,0.050864,0.989055,0.042855,-0.007446,-0.020126,-0.016196,-0.041181,-0.048504,0.026215,1.538795,0.960737,1.996361,1.069489,1.014939,0.073652,0.988237,-0.04065,1.478602,-0.041436,0.930872,0.99218,0.426116,1.034231,0.525452,1.968705,0.069601,1.071526,0.98923,-0.013014
-0.002295,0.992287,0.922768,0.039507,0.974632,-0.076753,0.95845,-0.033416,2.024653,-0.006236,0.043334,1.95608,0.045635,-0.013044,2.050334,0.552269,0.060113,1.474996,1.056548,1.998617,2.066681,1.010513,0.011626,0.073395,2.020547,1.492081,0.007118,1.038537,1.046562,1.47556,1.452362,0.943617,1.015122,-0.003709,0.933874,1.062849,1.019394
-0.036861,1.008006,0.956417,0.015257,0.944121,0.06645,0.969904,-0.029282,2.008412,2.075013,-0.08026,0.944371,0.053792,-0.006832,2.042318,1.527669,0.012149,0.468602,1.061404,1.128271,2.057815,0.879255,-0.028176,-0.01091,0.054299,0.95198,-0.069385,1.983861,1.522243,0.069848,0.941392,0.927797,1.953969,1.07256,2.054792,1.995105,2.031778
0.034318,1.016369,1.011702,0.029888,0.967023,-0.001598,1.972302,0.019179,2.00282,1.016811,0.058588,2.048398,-0.029811,-0.072717,1.015811,-0.036614,0.060988,1.062862,1.021215,1.031594,0.979643,1.004955,0.020451,0.013994,0.032181,-0.077914,0.050839,1.97476,0.932425,0.984731,0.99575,1.450568,-0.024555,0.055883,1.083027,-0.067413,1.050775
-0.004233,1.042663,0.988539,-0.046725,1.056533,0.005752,1.106566,0.008319,1.999949,1.999411,-0.054526,0.062313,-0.00988,0.056357,0.045985,0.441688,0.022967,1.486446,0.918075,1.010551,1.926374,0.973026,-0.032636,0.038635,0.032009,0.965512,-0.001415,1.069884,0.951599,0.568823,1.451565,-0.044585,0.941558,-0.037696,0.995638,1.020167,-0.033387
-0.083493,1.016298,0.9845,-0.057072,0.990534,-0.022885,0.9434,-0.018399,-0.017173,0.04092,-0.019353,1.058066,1.043942,0.06351,2.005681,1.496401,0.121689,0.459416,1.046786,1.052067,1.939529,1.000212,-0.003064,-0.082876,0.047746,0.111104,0.023675,0.94982,1.517523,0.50183,1.079568,-0.011943,2.123579,0.002207,1.012459,1.020049,0.948413
0.007971,1.019877,1.0226,0.033254,0.957687,-0.070376,1.061935,-0.004319,0.003348,1.125368,-0.032426,-0.026514,0.015072,-0.059178,0.046037,0.543105,0.132612,0.547635,1.032781,0.966937,1.050325,1.124561,0.104132,1.082702,1.998523,0.490636,1.1191,0.942555,0.909782,1.546981,-0.042508,0.517021,1.000734,0.950625,2.028885,-0.058165,-0.020698
-0.032573,0.002003,-0.0491,1.027382,-0.031526,-0.057646,-0.012783,0.086986,-0.074306,2.044346,-0.07053,1.084773,0.106759,0.009333,1.947857,0.507968,-0.027295,1.532102,1.004417,0.906045,1.976954,1.005959,0.002453,0.02227,-0.006651,0.975781,1.005245,1.04164,0.922234,1.436628,0.452496,0.975799,0.015334,-0.06921,0.95136,0.091988,1.914595
0.037549,1.029616,1.018531,1.004418,1.000949,-0.034079,0.094073,-0.016722,1.991038,0.983716,-0.043551,2.01848,0.05051,-0.000679,0.939537,-0.013856,-0.009904,0.937207,1.013122,1.896467,2.010439,0.920084,-0.002585,0.001662,0.091833,-0.017482,-0.030045,0.891522,1.518984,0.399371,1.031622,0.986186,1.074979,1.008033,2.052304,1.042493,0.98025
0.015911,1.015581,0.970411,0.011316,0.959018,0.049744,0.971691,0.009939,-0.030427,0.972983,0.031657,1.893706,0.962871,-0.012151,1.022709,0.527688,0.060276,1.568697,0.997053,1.023987,2.001494,1.017942,0.032948,1.073165,-0.018757,1.112752,0.009243,1.052936,0.539567,-0.034508,1.511644,1.560962,0.980012,-0.039981,0.985082,1.043817,0.948318
0.998158,0.000961,-0.05272,-0.079089,0.062351,0.911351,0.051301,-0.02157,2.025211,1.937689,0.037057,2.011448,1.045416,0.016347,0.080212,0.971651,-0.030458,1.499256,1.036546,2.010206,0.062059,0.958828,-0.059487,0.962517,0.030212,0.438045,0.005275,0.915747,0.992852,1.527471,1.433033,0.504056,-0.004821,0.964973,0.973842,0.066902,0.034901
0.026823,0.885351,-0.005894,0.009946,1.028704,0.02195,1.101484,0.060974,1.028016,0.953107,-0.014937,1.059212,-0.010033,0.026271,1.04291,0.036767,0.991875,0.484076,1.008747,2.022882,0.976709,1.047375,0.033595,-0.012756,0.024059,1.44078,0.020239,1.000806,0.545506,0.625786,1.475288,0.604269,-0.05258,-0.044923,0.945135,0.988675,1.041375
1.016781,1.934458,1.981531,1.058194,1.982865,0.028597,-0.004932,0.022261,2.056541,0.971173,-0.023377,-0.004015,0.026169,-0.04873,1.05864,1.022346,-0.061107,1.527827,0.990472,2.010565,0.992443,2.008879,0.029321,1.038073,-0.014215,0.914079,-0.003952,0.012489,-0.091689,1.02758,0.512752,0.483823,0.04366,-0.002371,1.002596,1.082409,1.013038
-0.029857,1.029484,2.02151,0.99242,2.11,-0.048843,0.968524,-0.024797,0.986082,2.01322,0.01905,0.987688,0.93831,0.052423,2.014332,0.570814,-0.077575,0.413529,0.996086,-0.040082,0.08054,0.985316,-0.015236,0.955375,-0.040237,1.487157,-0.025329,1.01072,0.945364,1.681704,1.496712,0.04949,0.92553,0.033156,0.986223,0.964033,1.992844
-0.094213,1.005335,0.953503,0.021722,0.981531,0.009852,0.964307,0.02725,-0.01116,1.985148,-0.038538,2.023949,0.01141,0.140617,0.07612,0.931889,0.000334,1.491891,0.965501,0.948715,0.897628,1.068627,0.104457,0.072417,1.997589,1.075982,-0.009185,1.004264,1.476888,0.56934,0.058882,0.007639,1.974212,0.019883,1.070007,0.97397,1.012255
-0.046914,1.08727,1.099951,0.052484,1.014622,-0.029224,1.008042,0.912132,0.962951,-0.009429,-0.119091,-0.033652,-0.009394,-0.024876,-0.060052,1.549764,0.004242,1.51339,0.936866,1.017129,1.006947,0.959537,-0.024619,-0.010874,0.02067,0.536997,0.019585,0.963833,1.405001,1.486301,0.060487,0.406731,1.026306,0.972309,2.018914,1.972357,1.923899
0.002542,0.974296,0.997393,0.002322,1.030999,-0.044032,1.022383,0.01454,-0.03944,2.023484,0.067704,1.015908,0.063232,-0.036941,0.917973,0.058979,0.066723,0.002106,1.019067,2.061118,2.034823,1.013239,-0.017347,0.04217,0.003779,1.467862,-0.028459,0.967677,0.515151,0.516079,1.457235,0.050388,1.038876,1.026994,1.996233,1.943203,0.064207
0.994078,0.028086,0.017797,1.027206,-0.046824,1.072158,-0.009744,-0.051026,1.078623,2.046219,-0.050316,0.017425,-0.001749,0.053064,0.955312,-0.046337,1.042351,1.498633,1.019619,1.026685,-0.065937,1.065739,-0.02066,0.014879,0.011372,1.465178,-0.074757,1.017262,0.45892,0.91308,0.478393,0.494291,1.031367,0.016125,0.980928,0.041106,2.064854
0.052287,0.938031,0.919344,-0.019546,1.010933,0.019412,0.939571,0.083453,-0.070535,1.014294,-0.053185,1.112845,0.029302,-0.017763,1.036617,1.024342,-0.021475,0.430377,1.024863,-0.021203,1.034175,0.97884,-0.021297,0.920778,0.007113,1.016021,-0.130656,1.027903,0.941625,1.428693,-0.051002,0.592322,1.034963,-0.056207,0.976314,0.936886,0.989805
0.080946,0.997222,0.923745,0.061053,1.034887,-0.036304,1.009002,0.003354,0.965472,1.95845,-0.024521,0.998856,-0.014913,0.009964,1.047359,0.938073,0.13754,0.49169,1.033537,1.906821,2.04805,0.98391,-0.010558,0.98248,0.072499,0.532566,-0.027104,1.033224,1.522739,0.486123,1.529906,1.415397,1.006018,0.041848,1.039512,1.036382,2.025494
0.014561,1.100051,2.032347,1.001072,2.050754,0.011488,2.030993,-0.000392,1.959387,1.947321,-0.043571,-0.021616,0.065089,0.088201,0.016442,0.617608,1.065859,1.05458,0.955374,1.050109,1.888178,1.041984,0.02996,0.984913,-0.057936,0.488746,1.107824,1.025519,1.480587,0.931119,1.049664,0.975061,0.980833,0.02702,2.017634,1.914671,2.039207
-0.065995,1.960415,1.094958,0.028345,1.022088,-0.084753,0.960706,0.019582,-0.081372,0.974851,-0.087102,1.969506,-0.026715,-0.032042,1.965896,-0.110164,-0.004567,1.512173,1.016999,1.010444,0.018132,1.019837,-0.001367,1.060017,0.0169,1.032002,0.929231,0.955729,0.987974,1.548696,1.015586,-0.061317,1.063174,0.025218,0.961837,1.039052,0.931597
0.007459,0.991766,1.993086,0.958229,1.938023,0.085021,1.069523,-0.059279,-0.039574,2.031758,-0.075774,1.950111,-0.042585,0.004428,0.99093,1.500448,-0.067211,1.008109,0.995501,1.969513,1.966444,1.111228,-0.005986,0.067985,1.948159,1.484602,0.050074,0.958748,0.488758,0.51078,0.46736,0.025295,-0.015569,-0.041587,0.989176,0.995869,0.036092
-0.02895,1.041348,0.979278,0.002334,0.94807,0.001985,0.954788,0.103343,2.085693,0.073553,-0.027982,0.944186,0.0248,-0.024153,-0.025989,0.992744,0.04279,0.898867,1.022388,0.055665,0.954458,0.889095,-0.009125,-0.007528,-0.016421,0.087408,0.965882,1.001055,1.527011,0.475126,0.0758,0.043462,1.994567,0.111468,0.971199,1.021511,-0.002785
0.080921,1.071463,1.996293,1.059798,1.98657,-0.018623,0.051647,0.064558,-0.033985,0.966241,0.009544,-0.005822,-0.046408,0.022694,0.96721,0.55666,-0.073773,0.464636,1.113014,1.148145,0.051182,1.021894,-0.006776,0.047979,-0.105226,0.582469,-0.047326,0.990704,0.476225,-0.017064,-0.070314,0.488462,2.064942,1.042249,1.926552,0.029616,1.005913
-0.021373,0.768336,0.990641,0.017258,0.982073,0.009696,1.010348,-0.043199,0.000157,1.027926,0.054985,0.917042,-0.04702,-0.039907,0.069645,1.07163,1.019469,1.537849,0.999846,0.952602,-0.039368,0.896029,0.028962,0.959027,-0.015046,0.496362,0.027305,1.112398,0.513368,0.981401,1.518115,1.555499,2.019219,1.068875,1.884073,1.044569,1.013954
-0.030297,2.020094,0.058813,-0.108252,1.06471,0.040967,-0.117125,0.874063,2.064655,1.022412,1.032036,2.043448,1.027738,0.051969,-0.060119,1.561946,0.002033,0.4333,0.937034,2.009707,-0.002751,1.098452,-0.029721,-0.004186,0.026565,0.945172,1.058108,1.034992,0.519907,0.520009,1.518644,0.907818,0.959067,0.039701,0.914682,1.995051,-0.049749
-0.046093,0.974048,1.01098,0.04345,1.08963,0.132578,1.102263,-0.011519,0.887241,0.958081,-0.0415,2.024706,-0.054044,0.029261,2.008149,1.441967,-0.014512,0.463338,0.974758,1.954652,0.978563,-0.02693,0.010669,0.968998,0.103124,1.428212,0.089555,0.960013,0.959987,0.969819,0.504751,0.949492,-0.02357,0.027817,1.055208,0.956818,-0.019075
-0.076561,1.037179,0.977635,0.039342,1.048583,0.021403,0.957261,0.051022,0.005107,2.039216,1.067033,0.995288,-0.038169,-0.025723,0.034024,0.552367,0.025842,-0.026169,0.115705,-0.119879,0.037806,0.999673,-0.027866,1.052961,0.076323,-0.037927,-0.042472,1.046056,0.528541,0.931384,0.451291,0.980094,1.018135,1.014786,1.989733,0.046421,0.085889
1.048913,-0.050109,0.025069,-0.024269,0.045392,0.94918,-0.089981,1.083613,0.061718,1.954534,0.014117,1.995414,-0.041999,0.00614,0.986003,0.455231,0.012428,0.91054,1.087945,1.003727,0.170845,1.047559,-0.043413,-0.008316,0.055767,1.466629,-0.056852,1.006231,1.486632,0.540748,1.512836,0.588855,1.03787,-0.004707,0.994842,0.000555,-0.013587
0.058682,1.002914,1.0142,-0.077506,0.963364,-0.004471,0.931707,0.067066,1.979527,1.996597,-0.008149,1.956859,-0.056516,-0.003817,2.03263,0.497249,0.046703,1.403382,0.997867,1.04996,0.033653,0.982881,-0.004745,-0.018658,0.05629,-0.00713,-0.052747,1.019952,1.509672,1.07266,1.036537,0.423075,2.015786,1.009664,0.89015,0.995615,0.964004
-0.039082,1.047763,1.013326,0.039226,1.068408,0.060701,0.033795,0.031989,-0.023941,0.046519,-0.019603,1.119301,0.015252,0.064376,-0.061955,0.000717,-0.000519,1.01739,1.00366,1.006635,0.001597,1.059705,0.01389,1.068416,0.096751,-0.011952,-0.029673,1.024391,1.49269,0.42948,1.446499,1.031765,1.944557,0.06172,0.944131,0.948193,-0.041022
0.008675,0.971438,1.030219,0.041411,0.966546,-0.039375,0.986802,-0.044423,-0.004863,2.012585,-0.060888,0.938882,-0.01931,-0.064091,0.992371,1.527178,-0.04007,1.054302,1.021235,1.021444,1.067684,0.982081,0.045473,-0.074676,0.091474,1.515056,0.100287,0.928569,1.53187,0.466992,0.510052,1.546606,1.10221,-0.049152,1.901208,1.993996,0.027669
0.089325,1.084773,1.021782,-0.087688,1.026016,-0.007279,1.019813,-0.091666,2.048999,1.023693,0.033548,0.970547,0.057272,-0.025094,1.068512,0.030073,-0.063385,0.045618,0.965545,2.062836,0.034167,0.953655,-0.061203,-0.07108,0.038343,0.455956,1.001716,0.971098,-0.010031,1.527957,1.457948,1.010343,-0.014959,0.008211,0.926104,1.041602,0.983882
